item_id,register,generator,condition,is_human,context,text,source_row,pair_id
770,informal,gpt,human_like,False,"Undrar om det är någon som har gynekomasti? Eller har opererat sig för det, hur blev resultatet i såfall? Och hur mycket kostade det?","Jag hade ganska tydlig gynekomasti från tonåren (inte bara “lite fett” utan körtel bakom bröstvårtan som var öm ibland). Till slut tröttnade jag och gjorde operation privat för typ två år sen. Resultatet blev faktiskt riktigt bra, plattare bröst och bröstvårtan ser mer “normal” ut nu, men man får räkna med svullnad och att det tar några månader innan allt lägger sig. Jag har ett litet ärr precis i kanten av vårtgården men det syns knappt. Priset landade runt 35–40k inkl konsultation och allt (varierar ju beroende på klinik och om det är lipo + borttagning av körtel). Har sett allt från typ 25k upp mot 50k. Tips är att kolla att de faktiskt tar bort körteln om det behövs, annars kan det bli halvdant. Och om du misstänker hormonellt/medicin/övervikt så kan det vara värt att kolla upp via vårdcentral först också.",644,informal-644
771,informal,gpt,baseline,False,Har precis köpt en gainer och det står att man ska ha i 50 gram. Hur mycket är det i ett dl-mått?,"Det är svårt att säga exakt eftersom olika gainers kan ha olika densitet, men en tumregel är att 50 gram oftast motsvarar omkring 1,5 dl. Det bästa är att väga det om du har en våg, så att du får rätt mängd!",217,informal-217
772,informal,gpt,detector_evasive,False,Ska man ha den? Den verkar klart bättre än tidigare varianter.  Synpunkter?,Beror på vad du ska ha den till. Är det nya modellen du menar så känns den mer genomtänkt än förra. Bättre batteri och mindre strul enligt folk som kört den ett tag. Men köper man bara för att den är ny? Jag hade tagit den om priset inte drar iväg och du ändå tänkt uppgradera. Annars sitt still i båten. Förra funkar inte sämre bara för att en ny släppts...,442,informal-442
773,informal,gpt,baseline,False,"Vet ej om frågan varit uppe förut.  Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks?  Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas. Vad tycker ni FB:are?","Tycker att det är en intressant fråga, faktiskt. Det handlar ju om yttrandefrihet och hur nyanlända integreras i samhället. Men samtidigt är det viktigt att tänka på hur vi formulerar frågor och hur de kan uppfattas. Att ställa en fråga om Lars Vilks kan bli känslig, så det gäller att hantera det med omsorg. En öppen dialog är alltid bra, men vi måste också vara medvetna om kontexten och respektera olika åsikter.",770,informal-770
774,informal,human,human,True,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?, Kanske inte bonus men det är nog fan så mycket lättare att få nya klienter om man har ett bra register bakom sig.,315,informal-315
775,informal,gpt,human_like,False,"Birk Borkason, det mest stereotypiska svenska namnet någonsin?","Alltså ja och nej. “Birk” skriker ju direkt Astrid Lindgren och “Borkason” låter som nån som bor i en fäbod och hugger ved med bara händerna. Samtidigt är det typ mer sagosvenskt än “stereotypiskt svenskt” – ska det vara riktigt stereotypnamn idag är det väl snarare typ “Emil Andersson” eller “Johan Svensson”. Men Birk Borkason låter som en karaktär som kommer in på midsommarfesten, säger “nä nu tar vi en nubbe” och försvinner ut i dimman.",28,informal-28
776,informal,human,human,True,"Vilka är era bästa synonymer för ""full""?","""Låtsasglad"", ""sneseglare"" och ""nyskild"" är dom som används ofta så här i 30års åldern.",24,informal-24
777,informal,human,human,True,"Stopp vid Odenplan för tunnelbanans gröna linje 17, 18 och 19 sedan kl 0:08 på grund av ordningsproblem.",Jag var där när killen hoppade ner på spåret och sprang in i tunneln. Han var jagad av två ordningsvakter och tre poliser. När jag kom upp från t-banestationen kom det ytterligare två piketbussar - en för civilpoliser och en vanlig.,606,informal-606
778,informal,gpt,human_like,False,Ifall det finns no go zoner där polisen inte färdas varför säljer man bara inte sitt knark där?,"Alltså “no go-zoner” är ju mest ett slarvigt politiskt begrepp, inte att polisen bokstavligen aldrig åker in. De åker in hela tiden, men ibland med mer resurser/planering beroende på läget. Och även om ett område har högre kriminalitet så är det inte som att det blir ett frikort för knarkförsäljning – du har span, kameror, hemliga tvångsmedel, civvare, tillslag, och sen är det ofta just där de lägger extra tryck. Sen finns det en annan grej: om du säljer “där alla tror man kan sälja ostört” så drar du till dig både polisens fokus och andra kriminella. Konkurrenter, rån, “skatt” till gäng, bråk om revir… det är snarare högre risk än lägre. Plus att kunderna måste ta sig dit och våga handla där, vilket inte alla gör. Så svaret är väl typ: folk säljer redan där det finns efterfrågan och där de tror de kommer undan, men det är inte så enkelt som “polisen kommer aldrig dit så kör bara”. Verkligheten är mer rörig och mycket farligare än folk verkar tro.",104,informal-104
779,informal,gpt,baseline,False,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?,"Ja, det finns nog en del sanning i det. Många jurister ser kanske åklagaryrket som mer av ett kall än en karriär med status. Advokaterna får ju ofta mer uppmärksamhet och kan sälja sina tjänster, medan åklagare jobbar mer bakom kulisserna. Men bland oss jurister respekteras nog båda rollerna - vi vet att båda har sina utmaningar och viktiga uppgifter i rättssystemet.",315,informal-315
780,informal,gpt,human_like,False,"The title says it all, tänkte om nån visste varför?","Titeln säger ju typ ingenting dock Varför vadå? Om du skriver lite mer kontext (vad som händer, var du ser det, ev. felmeddelande/skärmdump, när det började) så är det mycket lättare att gissa varför. Som det är nu går det inte att svara på.",396,informal-396
781,informal,gpt,human_like,False,Vilka enskilda politiker ger bäst intryck? Jag har just nu svårt för alla våra partiledare. Ygeman känns stabil. Vilka favoriter har ni?,"Jag är lite i samma sits, har också svårt för många av partiledarna just nu. Men några som ändå ger rätt stabilt intryck (oavsett om man håller med dem i sak hela vägen) är typ Ygeman som du säger – han känns ofta ganska saklig och “myndig” utan att flamsa. Annars tycker jag att Elisabeth Svantesson ofta låter påläst när hon pratar ekonomi, även om jag inte köper allt. Maria Malmer Stenergard har också varit rätt lågmäld och ordentlig i framtoningen. På S-sidan gillar jag ibland Mikael Damberg, han kan vara lite slät, men känns samtidigt seriös och inte så mycket show. Sen finns det en del “bänkpolitiker” som gör bättre intryck än partiledarna generellt, typ folk som faktiskt svarar på frågor utan att läsa innantill från en pressmall. Tycker tyvärr det blivit mer och mer ovanligt.",74,informal-74
782,informal,human,human,True,"Hejhej käre tiltare. Någon som vet ifall några nya nerladdningsbara klienter till mac har släppts? Hitills vet jag bara om Full tilt. En innom EU hade varit götta. Vet att det finns en tråd, men tills dom fixar sök så korspostar jag och postar nytt. /fl."," Tror det ej går för mig, visserligen har jag en av de senare datorerna men vi får dator av skolan. Lärarna har så de kan byta mellan mac eller xp när de vill men inte vi elever, för dyrt troligen. Aja men för att göra så som du säger måste man va administratör och de är inte vi elever    men tack",691,informal-691
783,informal,gpt,human_like,False,Ska man ha den? Den verkar klart bättre än tidigare varianter.  Synpunkter?,"Jag hade nog skaffat den, ja. Om den faktiskt är “klart bättre” än tidigare varianter (och inte bara marknadsföringssnack) så brukar det vara värt det, särskilt om du använder grejen ofta. Men det beror lite på vad du har idag och om du stör dig på det—är du nöjd med nuvarande så kan du lika gärna avvakta tills priset sjunker eller tills man ser fler långtidserfarenheter. Kolla gärna vad folk säger om eventuella barnsjukdomar och support/garanti också, det brukar vara där det kan skilja i praktiken.",443,informal-443
784,informal,gpt,detector_evasive,False,Vilka enskilda politiker ger bäst intryck? Jag har just nu svårt för alla våra partiledare. Ygeman känns stabil. Vilka favoriter har ni?,Håller med om Ygeman. Inte charmig men verkar göra jobbet. Jag har lättare för folk som pratar sak och inte bara slogans. Finans-Bagge har ändå haft rätt ton i intervjuer. Rätt torr. Rätt tydlig. I M gillar jag Per Bolund? nej fel parti… men Elisabeth Svantesson kan vara okej när hon slutar kampanja och bara svarar. Från C tycker jag Anna-Karin Hatt ger mer vuxet intryck än mycket annat på sistone. I KD Ebba går bort för mig. För mycket show. I SD Jimmie går också bort. Man kan tycka vad man vill om Morgan Johansson men han känns åtminstone påläst när han väl öppnar munnen. Någon som sett Romina Pourmokhtari i sakfrågor utan pressat manus? Där kan jag inte landa än...,73,informal-73
785,informal,human,human,True,"Det slog mig att juldagen inte har samma ""självklara"" traditioner som julafton, visst firar många julafton olika men tex julklapparna öppnas ju alltid den 24:e. Vad är juldagen för dig?",Lång jävla promenad och dåliga TV-program.,87,informal-87
786,informal,gpt,baseline,False,någon som har lyckats och vet hur man gör? vet att det ska fungera men jag har pillat runt i månader utan att lyckas...,"Jag känner verkligen med dig! Det kan vara sjukt frustrerande när man har läst och förstått teorin, men ändå inte får det att funka i praktiken. Har du testat att kolla om det finns några guider eller videor online? Ibland kan det vara bra att se det steg för steg. Annars kan det vara värt att be någon som är mer erfaren om hjälp. Hoppas du lyckas snart!",633,informal-633
787,informal,human,human,True,Ska man ha den? Den verkar klart bättre än tidigare varianter.  Synpunkter?," Det är ju det jag vill veta, och så länge jag inte vet så tvivlar jag. Sprida filerna, det vet jag inte om det är entydigt dåligt eller bra. Men att blockena som filerna består är spridda är definitivt inte bra.",443,informal-443
788,informal,human,human,True,Är det verkligen ingen kanal som visar Svensson Svensson och Wallace och Gromit ikväll? Jag tittar på TV.nu men finner inget.,"Klen tröst, men: julavsnittet med Svensson Svensson visas varje julafton 21:30 om det är någon slags tradition du är ute efter.",8,informal-8
789,informal,gpt,human_like,False,"The title says it all, tänkte om nån visste varför?","Beror ju helt på *vad* du menar med “det” Du skriver “the title says it all” men här finns ingen titel, så man får noll kontext. Vad är det som händer, när började det, på vilken enhet/tjänst/program och vad har du testat? Släng in lite mer info så lär nån kunna hjälpa.",389,informal-389
790,informal,gpt,human_like,False,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel. Tacksam för svar!","Kolla in Science Fiction Bokhandeln vid Gamla Stan, de brukar ha rätt bra utbud av brädspel (även lite mer “nischade” grejer). Sen finns Alphaspel i Hägersten (lite utanför city men värt om du vill ha stort sortiment). Dragons Lair på Kungsholmen har också en del. Annars kan du kika på Akademibokhandeln på Mäster Samuelsgatan ibland, men där är det mer mainstream och det kan vara lite hit or miss. Diplomacy kan vara svårare att hitta på hyllan, men Catan brukar de flesta av de där ställena ha.",740,informal-740
791,informal,human,human,True,DGS TV - Vad tänker norrmännen om Sverige?,Som en anekdot så sa en god vän ifrån Venezuela (som inte gått igenom integrationsprocessen btw) att han inte kunde förstå den kravlösa integrationen. Han såg det som ett gigantiskt problem och allt för lätt att utnyttja. Jag känner verkligen att konsekvenserna för sån stor invandring har helt klart inte inte varit klart och är fortfarande inte klart för många. Jag menar att man fick inte ens ha en Sverige flagga i grundskolans intranät och jag sjöng nationalsången en endaste gång i skolan. Sedan så dömdes det att vara rasistiskt och opassande. Och ja svensk media är många gånger pinsamt dålig av många anledningar. Det faktum att extremt breda delar av världen helt enkelt inte visas är skrämmande. (Samt hur stort och använt aftonbladet.se är) Fick någon annan sjunga nationalsången i skolan?,153,informal-153
