comparison,register,condition,feature_group,feature,n_pairs,median_A,median_B,cohens_dz,rank_biserial,p_value,p_fdr_bh,significant_fdr_0.05
mistral_vs_gpt,informal,baseline,syntactic_complexity,tree_depth_max,1149,5.0,6.0,0.22270330670484909,0.27500801133392927,1.2834709955987519e-12,2.4281883700516927e-12,True
mistral_vs_gpt,informal,baseline,syntactic_complexity,tree_depth_mean,1149,3.142857142857143,3.6666666666666665,0.6245538298389018,0.6379696461438918,6.727525170149994e-77,5.232519576783329e-76,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,booster_count,1149,0.0,1.0,0.2071286710199282,0.28426855815511176,1.9539123339970265e-11,3.507022137943381e-11,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,booster_rate,1149,0.0,0.8547008547008547,0.18076188621845912,0.2546409740821848,1.0370453541854316e-10,1.7705652388531758e-10,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,discourse_particle_count,1149,2.0,1.0,-0.6409723786378736,-0.7497318209558734,1.1511955981639683e-82,1.6116738374295555e-81,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,discourse_particle_rate,1149,2.3529411764705883,0.8130081300813008,-0.6508438237486012,-0.7026527037725246,1.6468793610482255e-81,1.6468793610482254e-80,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,epistemic_count,1149,0.0,0.0,0.11739978000528607,0.19000876424189309,0.00010308275094057252,0.00015352750140085268,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,epistemic_rate,1149,0.0,0.0,0.06950475801937925,0.11373094619167917,0.01843966318291177,0.021160269226292196,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,hedge_count,1149,6.0,4.0,-0.41861897781088014,-0.46951351036231675,1.214042629953295e-38,4.4727886366700336e-38,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,hedge_formal_count,1149,0.0,0.0,0.09990054577666968,0.4897959183673469,0.0007630076860450066,0.001027125731214432,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,hedge_formal_rate,1149,0.0,0.0,0.1061495689522395,0.5763265306122449,0.0004455430465244018,0.0006237602651341626,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,hedge_informal_count,1149,1.0,1.0,-0.31225940613407877,-0.4191061720773096,9.384099853317888e-27,2.737029123884384e-26,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,hedge_informal_rate,1149,1.5075376884422111,0.8547008547008547,-0.3472215237627796,-0.4307170007015033,4.8952293191346385e-32,1.5575729651792032e-31,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,hedge_neutral_count,1149,4.0,3.0,-0.33902566865213385,-0.38413624898376103,1.049436310351327e-25,2.8254054509458803e-25,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,hedge_neutral_rate,1149,5.05050505050505,3.7735849056603774,-0.3094378032391543,-0.33859443662501476,3.875753150306984e-23,9.689382875767459e-23,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,hedge_rate,1149,6.779661016949152,4.918032786885246,-0.4420590734437739,-0.4788496717630576,1.1239024834288388e-44,4.3707318800010396e-44,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,n_alpha_tokens,1149,86.0,90.0,0.03972313019432728,-0.022508232877126198,0.5138690518841409,0.5213164294476791,False
mistral_vs_gpt,informal,baseline,pragmatic_markers,negation_count,1149,2.0,1.0,-0.5793777716698225,-0.6846859683884792,1.1285892997572067e-69,7.900125098300446e-69,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,negation_rate,1149,1.9607843137254901,0.8264462809917356,-0.6428175119503367,-0.702724465702004,3.591235013237663e-82,4.189774182110607e-81,True
mistral_vs_gpt,informal,baseline,pragmatic_markers,negation_sentence_rate,1149,0.25,0.125,-0.5156367676955581,-0.5993808654848801,3.446844726958655e-58,1.8559933145161988e-57,True
mistral_vs_gpt,informal,baseline,ner,ner_EVN_rate,1149,0.0,0.0,-0.06661388037682871,-1.0,0.027707849358079864,0.031283055726864364,True
mistral_vs_gpt,informal,baseline,ner,ner_LOC_rate,1149,0.0,0.0,-0.08759497659671772,-0.19654294989909626,0.00591456309957023,0.0072634985433318614,True
mistral_vs_gpt,informal,baseline,ner,ner_MSR_rate,1149,0.0,0.0,-0.1098102716734205,-0.9738562091503268,0.000419222989743896,0.0005988899853484229,True
mistral_vs_gpt,informal,baseline,ner,ner_OBJ_rate,1149,0.0,0.0,0.0275498226650866,0.2698412698412698,0.22043834462131773,0.233798244295337,False
mistral_vs_gpt,informal,baseline,ner,ner_ORG_rate,1149,0.0,0.0,-0.0543301541344994,-0.17798985079148677,0.049418166617414334,0.05405111973779693,False
mistral_vs_gpt,informal,baseline,ner,ner_PRS_rate,1149,0.0,0.0,-0.06991840967181193,-0.21760710553814003,0.004139199695379442,0.005173999619224302,True
mistral_vs_gpt,informal,baseline,ner,ner_TME_rate,1149,0.0,0.0,-0.04174661098127471,-0.2717948717948718,0.13904042929991325,0.1497358469383681,False
mistral_vs_gpt,informal,baseline,ner,ner_WRK_rate,1149,0.0,0.0,0.0652416840636525,0.6166666666666667,0.035563561459279115,0.0395150682880879,True
mistral_vs_gpt,informal,baseline,ner,ner_total_rate,1149,0.0,0.0,-0.1382114495759951,-0.24307970196432604,1.7561989964300538e-06,2.7318651055578614e-06,True
mistral_vs_gpt,informal,baseline,textstat,char_count,1149,473.0,524.0,0.15251188019680426,0.09990473795316156,0.00340821390677848,0.004418055064342474,True
mistral_vs_gpt,informal,baseline,textstat,rough_syllable_count_sv,1149,135.0,151.0,0.15672061633567635,0.11590325507019081,0.0006992195612988172,0.0009597131233513177,True
mistral_vs_gpt,informal,baseline,textstat,textstat_flesch_kincaid_grade,1149,7.063718944099378,7.8820000000000014,0.3166294619422621,0.35275286638665004,3.868770460888429e-25,1.0030145639340372e-24,True
mistral_vs_gpt,informal,baseline,textstat,textstat_flesch_reading_ease,1149,73.54410714285716,67.66769911504427,-0.4709797649659264,-0.511242290082113,6.213071368154434e-51,2.8994333051387357e-50,True
mistral_vs_gpt,informal,baseline,textstat,textstat_gunning_fog,1149,9.338461538461539,10.315844155844156,0.2881167291819177,0.32676497969754037,8.784047915888825e-22,2.1202874279731648e-21,True
mistral_vs_gpt,informal,baseline,textstat,textstat_smog_index,1149,8.841846274778883,10.018931242160765,0.3646046002622346,0.4412649657336306,7.902978319522471e-37,2.766042411832865e-36,True
mistral_vs_gpt,informal,baseline,textstat,word_count,1149,87.0,91.0,0.035343478833727154,-0.03197911849314532,0.35194750632503125,0.3677063498918237,False
mistral_vs_gpt,informal,baseline,pos_proportions,pos_ADJ,1149,0.07368421052631578,0.08196721311475409,0.23452698689852522,0.2685745717862325,3.785648183481174e-15,7.793981554225947e-15,True
mistral_vs_gpt,informal,baseline,pos_proportions,pos_ADP,1149,0.06701030927835051,0.07692307692307693,0.2666534537302857,0.3074941814409801,2.2346676193470173e-19,4.8883354173216e-19,True
mistral_vs_gpt,informal,baseline,pos_proportions,pos_ADV,1149,0.12,0.10285714285714286,-0.3369689446224957,-0.3601988523310317,4.2410451498584783e-26,1.1874926419603738e-25,True
mistral_vs_gpt,informal,baseline,pos_proportions,pos_AUX,1149,0.06756756756756757,0.06153846153846154,-0.19952803364363816,-0.2246233338668008,4.582754957563107e-11,8.019821175735437e-11,True
mistral_vs_gpt,informal,baseline,pos_proportions,pos_CCONJ,1149,0.05128205128205128,0.043010752688172046,-0.3877130114547069,-0.4250190857177757,1.3600166958509867e-35,4.533388986169956e-35,True
mistral_vs_gpt,informal,baseline,pos_proportions,pos_DET,1149,0.03278688524590164,0.03076923076923077,-0.08085068299382937,-0.08679113348716873,0.011351867563412997,0.013700529817912237,True
mistral_vs_gpt,informal,baseline,pos_proportions,pos_INTJ,1149,0.0,0.0,0.012289126413002067,0.03791323755056493,0.4473686940778321,0.4605265968448271,False
mistral_vs_gpt,informal,baseline,pos_proportions,pos_NOUN,1149,0.12857142857142856,0.15555555555555556,0.5782307620924129,0.6004888359215558,1.6159368109392293e-69,1.028323425143146e-68,True
mistral_vs_gpt,informal,baseline,pos_proportions,pos_NUM,1149,0.0,0.0,0.11906393459384555,0.1386066003143007,0.014530808597073829,0.017239942403307933,True
mistral_vs_gpt,informal,baseline,pos_proportions,pos_PART,1149,0.031746031746031744,0.02857142857142857,-0.15050698404310292,-0.18258960671615848,1.1717267088313067e-07,1.9074620841439874e-07,True
mistral_vs_gpt,informal,baseline,pos_proportions,pos_PRON,1149,0.11764705882352941,0.11428571428571428,-0.06902905608252971,-0.08199682413656213,0.016290300073317224,0.019005350085536762,True
mistral_vs_gpt,informal,baseline,pos_proportions,pos_PROPN,1149,0.0,0.0,-0.11116500571445745,-0.1259009061655096,0.00351657771540549,0.004475644365061533,True
mistral_vs_gpt,informal,baseline,pos_proportions,pos_PUNCT,1149,0.125,0.1044776119402985,-0.3178022608735055,-0.5079844837178109,3.8594458732868106e-50,1.6885075695629796e-49,True
mistral_vs_gpt,informal,baseline,pos_proportions,pos_SCONJ,1149,0.035398230088495575,0.03296703296703297,-0.09877182091773695,-0.12091759370464315,0.00041274523248119305,0.0005988899853484229,True
mistral_vs_gpt,informal,baseline,pos_proportions,pos_SYM,1149,0.0,0.0,0.20769313955617114,0.587503632664923,4.217441236393862e-12,7.76897069862027e-12,True
mistral_vs_gpt,informal,baseline,pos_proportions,pos_VERB,1149,0.10837438423645321,0.1232876712328767,0.47372752478283914,0.5064601337527102,8.28449259157408e-50,3.411261655354033e-49,True
mistral_vs_gpt,informal,baseline,pos_proportions,pos_X,1149,0.0,0.0,0.0,0.0,1.0,1.0,False
human_vs_gpt,informal,human_like,stylometric_surface,bigram_repetition_rate,1149,0.0,0.025210084033613446,0.5535797570258496,0.6769630970396526,3.8489575787537865e-77,1.4180370026987634e-76,True
human_vs_gpt,informal,human_like,stylometric_surface,function_word_rate,1149,0.5,0.47619047619047616,-0.0870924436425672,-0.23756109712049917,3.187724127588391e-12,5.312873545980652e-12,True
human_vs_gpt,informal,human_like,stylometric_surface,mattr,1149,0.8823529411764706,0.7661224489795919,-0.7197522597939892,-0.7543265418953853,1.6537131006669373e-108,7.717327803112374e-108,True
human_vs_gpt,informal,human_like,stylometric_surface,mtld,963,71.68,118.69624529465662,0.7222689809477794,0.7625317625317626,2.783457904573127e-93,1.1461297254124641e-92,True
human_vs_gpt,informal,human_like,stylometric_surface,punct_colon,1149,0.0,0.8130081300813008,-0.029922919061788955,0.5601250764733873,5.286081148231935e-50,1.3704654828749462e-49,True
human_vs_gpt,informal,human_like,stylometric_surface,punct_comma,1149,1.7699115044247788,3.8095238095238093,0.2856716589749614,0.4731319705877396,1.27706567992173e-43,3.0825723308455552e-43,True
human_vs_gpt,informal,human_like,stylometric_surface,punct_dash,1149,0.0,0.37593984962406013,0.7713217680466214,0.9943502824858758,4.1256804489523807e-116,2.06284022447619e-115,True
human_vs_gpt,informal,human_like,stylometric_surface,punct_ellipsis,1149,0.0,0.0,-0.1634582042068655,-0.997254004576659,2.431421809389533e-20,4.5999872069531706e-20,True
human_vs_gpt,informal,human_like,stylometric_surface,punct_exclaim,1149,0.0,0.0,-0.15173093262017878,-0.8371173030615755,3.468912094744615e-19,6.226252477746745e-19,True
human_vs_gpt,informal,human_like,stylometric_surface,punct_period,1149,6.0,4.040404040404041,-0.29703472313299983,-0.5028524646935347,2.9918734831632072e-49,7.479683707908018e-49,True
human_vs_gpt,informal,human_like,stylometric_surface,punct_question,1149,0.0,0.0,-0.2891306164197918,-0.6308799074013025,8.591648521671181e-36,2.004717988389942e-35,True
human_vs_gpt,informal,human_like,stylometric_surface,punct_semicolon,1149,0.0,0.0,-0.11164324336084147,-0.7461538461538462,4.882091824038632e-05,6.97441689148376e-05,True
human_vs_gpt,informal,human_like,stylometric_surface,trigram_repetition_rate,1149,0.0,0.0,0.04009216935446423,0.32106987706432566,6.535139282612665e-10,1.0396812495065604e-09,True
human_vs_gpt,informal,human_like,stylometric_surface,ttr,1149,0.8823529411764706,0.6684491978609626,-1.1706297521164546,-0.9144442858054188,1.5856926321816665e-158,1.3874810531589581e-157,True
human_vs_gpt,informal,human_like,syntactic_complexity,dep_distance_mean,1149,2.9705882352941178,3.7468354430379747,0.88298081714023,0.8463117266432059,2.626529101435015e-136,2.0428559677827893e-135,True
human_vs_gpt,informal,human_like,syntactic_complexity,n_sentences,1149,3.0,10.0,1.171884795570039,0.9458815696768731,1.5409016520030775e-164,1.5409016520030775e-163,True
human_vs_gpt,informal,human_like,syntactic_complexity,subordinate_clause_rate,1149,0.75,1.1666666666666667,0.2761166892375508,0.4004006165739458,2.0559980774799913e-31,4.642576303987077e-31,True
human_vs_gpt,informal,human_like,syntactic_complexity,tree_depth_max,1149,4.0,6.0,1.0516094941998255,0.8822076735120213,4.9765145262535896e-135,3.4835601683775128e-134,True
human_vs_gpt,informal,human_like,syntactic_complexity,tree_depth_mean,1149,3.0,4.0,0.6006289363415412,0.6339393187317739,2.0559871400237578e-76,7.195954990083152e-76,True
human_vs_gpt,informal,human_like,pragmatic_markers,booster_count,1149,0.0,1.0,0.753552783986869,0.8342665173572228,3.419364961498641e-97,1.4959721706556554e-96,True
human_vs_gpt,informal,human_like,pragmatic_markers,booster_rate,1149,0.0,0.591715976331361,0.030336403354587,0.3544030510577088,1.3593504550738575e-19,2.5040666277676324e-19,True
human_vs_gpt,informal,human_like,pragmatic_markers,discourse_particle_count,1149,0.0,2.0,0.6463255933833256,0.7464632799278469,1.5075487300256136e-84,5.862689505655164e-84,True
human_vs_gpt,informal,human_like,pragmatic_markers,discourse_particle_rate,1149,0.0,0.954653937947494,-0.09849430347725902,0.03672899827575931,0.3177691550988292,0.34756001338934445,False
human_vs_gpt,informal,human_like,pragmatic_markers,epistemic_count,1149,0.0,0.0,0.32858807162062764,0.5029203600632172,4.6388388638050064e-26,1.0147460014573451e-25,True
human_vs_gpt,informal,human_like,pragmatic_markers,epistemic_rate,1149,0.0,0.0,-0.12719406634255626,-0.039766510631098075,0.4006803866275207,0.424964046423128,False
human_vs_gpt,informal,human_like,pragmatic_markers,hedge_count,1149,1.0,8.0,1.4001058377708833,0.9641322993152908,7.43739284139556e-172,1.0412349977953784e-170,True
human_vs_gpt,informal,human_like,pragmatic_markers,hedge_formal_count,1149,0.0,0.0,0.21314460128079582,0.6330005871990605,1.5971982326501584e-12,2.726923811841734e-12,True
human_vs_gpt,informal,human_like,pragmatic_markers,hedge_formal_rate,1149,0.0,0.0,-5.3376688445309073e-05,0.36113009797220325,0.0003182226168245399,0.00042837659957149603,True
human_vs_gpt,informal,human_like,pragmatic_markers,hedge_informal_count,1149,0.0,4.0,1.420904716462979,0.9692076119039009,3.8392784563056906e-170,4.479158199023306e-169,True
human_vs_gpt,informal,human_like,pragmatic_markers,hedge_informal_rate,1149,0.0,2.0547945205479454,0.3250701579064171,0.6011015877211199,2.041484271097541e-68,6.8049475703251355e-68,True
human_vs_gpt,informal,human_like,pragmatic_markers,hedge_neutral_count,1149,1.0,4.0,0.9282525550603365,0.8850755235650136,9.543892341945309e-133,6.073386035783378e-132,True
human_vs_gpt,informal,human_like,pragmatic_markers,hedge_neutral_rate,1149,1.1235955056179776,2.097902097902098,-0.04142168760284696,0.0771689497716895,0.026968649237332814,0.03146342411022161,True
human_vs_gpt,informal,human_like,pragmatic_markers,hedge_rate,1149,2.7777777777777777,4.4534412955465585,0.18879028506622988,0.33368328639397715,1.308482467567669e-22,2.616964935135338e-22,True
human_vs_gpt,informal,human_like,pragmatic_markers,n_alpha_tokens,1149,30.0,184.0,1.5282376755538551,0.9722753244787528,2.975026093937292e-179,1.9440220061311846e-177,True
human_vs_gpt,informal,human_like,pragmatic_markers,negation_count,1149,1.0,3.0,0.8198823101320817,0.8574346871708982,1.338084014152375e-119,7.205067768512788e-119,True
human_vs_gpt,informal,human_like,pragmatic_markers,negation_rate,1149,1.0526315789473684,1.6666666666666667,-0.1389767512735199,-0.04790145081100173,0.17815103555301603,0.20443561456903478,False
human_vs_gpt,informal,human_like,pragmatic_markers,negation_sentence_rate,1149,0.14814814814814814,0.25,0.06171396073613798,0.15289451953990274,2.0710842051871732e-05,3.0203311325646275e-05,True
human_vs_gpt,informal,human_like,ner,ner_EVN_rate,1149,0.0,0.0,0.054268762073944044,0.7142857142857143,0.023087872930830214,0.027392391612849405,True
human_vs_gpt,informal,human_like,ner,ner_LOC_rate,1149,0.0,0.0,-0.08093639290056631,0.04113055755347771,0.4831890292482184,0.504824358916049,False
human_vs_gpt,informal,human_like,ner,ner_MSR_rate,1149,0.0,0.0,-0.032389897811939516,-0.42857142857142855,0.3454475304692257,0.3720204174283969,False
human_vs_gpt,informal,human_like,ner,ner_OBJ_rate,1149,0.0,0.0,-0.006299564636824897,0.3626373626373626,0.24886387493792206,0.2809753426718475,False
human_vs_gpt,informal,human_like,ner,ner_ORG_rate,1149,0.0,0.0,-0.032712344282483395,0.2590880745387183,0.0006066177128074886,0.0007863562943800778,True
human_vs_gpt,informal,human_like,ner,ner_PRS_rate,1149,0.0,0.0,-0.10046846796336614,-0.26560381504511665,8.356369576746151e-05,0.0001169891740744461,True
human_vs_gpt,informal,human_like,ner,ner_TME_rate,1149,0.0,0.0,-0.10710955217742088,-0.5336060783167739,0.00040860725182472363,0.0005396699552402011,True
human_vs_gpt,informal,human_like,ner,ner_WRK_rate,1149,0.0,0.0,-0.036279359695160045,-0.26666666666666666,0.2530979089471155,0.28121989883012827,False
human_vs_gpt,informal,human_like,ner,ner_total_rate,1149,0.0,0.0,-0.14957845457835514,-0.1344062070757694,0.0028598849574476143,0.0035121394214268947,True
